Disambiguation;Pcorrect;rBias;absBias;RT;Frequency;PhaseDur;Unclear;LowConf;HighConf;block_id;session_id;subject_id
1;82,5;70;20;1,12156862745098;7,5;19,7312181634131;0;0;100;1;1;1
1;85;50;0;0,698882256272103;16,25;8,18451697917621;0;0;100;2;1;1
1;100;16,25;33,75;0,806421922125097;11,25;12,1550964213431;0;0;100;3;1;1
1;82,5;87,5;37,5;0,740471627279239;10;11,8012665597629;0;0;100;4;1;1
1;87,5;50;0;0,765657737050642;8,75;15,8420630462123;0;0;100;5;1;1
0;NaN;27,5;22,5;1,49257054422798;1,25;32,9658297366889;0;0;100;1;2;1
0;NaN;60;10;0,736491502138742;3,75;17,9813616745576;0;7,5;92,5;2;2;1
0;NaN;100;50;NaN;0;120;0;0;100;3;2;1
0;NaN;83,75;33,75;0,589584952510004;3,75;36,4622056178529;0;0;100;4;2;1
0;NaN;22,5;27,5;0,735253259510073;6,25;19,2300673464019;0;15;85;5;2;1
0,1;NaN;20;30;1,25283517839336;5;22,4769913571979;0;2,5;97,5;1;3;1
0,5;NaN;95;45;1,11650414584774;2,5;50,1986140310753;0;0;100;2;3;1
0,25;NaN;68,75;18,75;0,880939338285362;3,75;28,970344415944;0;0;100;3;3;1
1;NaN;76,25;26,25;0,66572927751547;7,5;18,9805704794116;0;55;45;4;3;1
0;NaN;65;15;0,698772872383888;3,75;27,4718783254641;0;35;65;5;3;1
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;4;1
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;4;1
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;4;1
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;4;1
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;4;1
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;5;1
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;5;1
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;5;1
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;5;1
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;5;1
1;100;56,25;6,25;0,807661865406553;15;9,61700468602648;0;0;100;1;1;2
1;100;33,75;16,25;0,843416453747777;17,5;8,13609301823391;0;0;100;2;1;2
1;98,75;16,25;33,75;0,742584774415644;13,75;10,4912778393016;0;0;100;3;1;2
1;100;48,75;1,25;0,667932094530967;17,5;8,35020072924006;0;0;100;4;1;2
1;100;38,75;11,25;0,784641787981382;7,5;17,9850477245171;0;0;100;5;1;2
0;NaN;40;10;1,16356404591334;1,25;71,9294137473698;0;0;100;1;2;2
0;NaN;100;50;NaN;0;120;0;0;100;2;2;2
0;NaN;41,25;8,75;0,670664687371459;5;26,9735301552637;0;0;100;3;2;2
0;NaN;36,25;13,75;0,958823529411765;23,75;6,07298778349504;0;0;100;4;2;2
0;NaN;61,25;11,25;0,818088482832571;16,25;8,64536222925118;0;0;100;5;2;2
1;NaN;45;5;0,76388877785339;18,75;7,79166553410458;0;0;100;1;3;2
0,1;NaN;35;15;0,743443928059114;27,5;5,10817233442171;0;0;100;2;3;2
0,25;NaN;48,75;1,25;0,764734557281801;15;9,11524974342362;0;0;100;3;3;2
0,5;NaN;37,5;12,5;0,846405092902971;21,25;6,43429393653432;0;0;100;4;3;2
0;NaN;52,5;2,5;1,05080213903743;27,5;5,24439026333962;0;0;100;5;3;2
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;4;2
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;4;2
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;4;2
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;4;2
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;4;2
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;5;2
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;5;2
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;5;2
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;5;2
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;5;2
1;97,5;52,5;2,5;0,947593582887701;13,75;10,0802101381247;0;0;100;1;1;3
1;100;56,25;6,25;0,608856033657793;15;8,7599331345865;0;0;100;2;1;3
1;97,5;33,75;16,25;0,627438623153246;11,25;12,1537668782494;0;0;100;3;1;3
1;97,5;90;40;0,607198667567658;3,75;39,4581198650015;0;0;100;4;1;3
1;98,75;57,5;7,5;0,777997776638302;12,5;11,8374359595004;0;0;100;5;1;3
0;NaN;7,5;42,5;0,479426513616393;3,75;7,99212035110977;0;0;100;1;2;3
0;NaN;0;50;NaN;0;120;0;0;100;2;2;3
0;NaN;25;25;0,963755689398531;5;28,0972981093703;0;0;100;3;2;3
0;NaN;0;50;NaN;0;120;0;0;100;4;2;3
0;NaN;0;50;NaN;0;120;0;0;100;5;2;3
1;NaN;76,25;26,25;1,35743398784856;1,25;28,4708557191614;0;0;100;1;3;3
0,1;NaN;62,5;12,5;1,21052554760521;1,25;74,923304524109;0;0;100;2;3;3
0;NaN;0;50;NaN;0;120;0;0;100;3;3;3
0,25;NaN;0;50;NaN;0;120;0;0;100;4;3;3
0,5;NaN;11,25;38,75;0,370209269413244;1,25;106,391092424235;0;0;100;5;3;3
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;4;3
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;4;3
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;4;3
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;4;3
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;4;3
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;5;3
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;5;3
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;5;3
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;5;3
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;5;3
1;72,5;76,25;26,25;0,952352941176471;12,5;13,2490981514914;0;0;100;1;1;4
1;88,75;45;5;0,906470588235294;25;6,53961895938998;0;0;100;2;1;4
1;91,25;72,5;22,5;0,822348110975655;20;7,74987311745891;0;0;100;3;1;4
1;80;68,75;18,75;0,98156862745098;18,75;8,94597225613521;0;0;100;4;1;4
1;76,25;58,75;8,75;0,966577540106952;27,5;5,94510814489998;0;0;100;5;1;4
0;NaN;33,75;16,25;0,83202614379085;11,25;13,3947168713876;0;0;100;1;2;4
0;NaN;57,5;7,5;0,974660633484163;16,25;9,01204677912426;0;0;100;2;2;4
0;NaN;78,75;28,75;0,974705882352941;12,5;11,3760764414742;0;0;100;3;2;4
0;NaN;65;15;0,948663101604278;13,75;9,72446154427242;0;0;100;4;2;4
0;NaN;73,75;23,75;0,574379048410435;12,5;12,3948295556361;0;0;100;5;2;4
0,5;NaN;70;20;0,948529411764706;20;8,17288631788045;0;0;100;1;3;4
0;NaN;51,25;1,25;0,887331728986768;18,75;8,94418035134277;0;0;100;2;3;4
0,25;NaN;57,5;7,5;1,04152249134948;21,25;7,59223052906236;0;0;100;3;3;4
1;NaN;66,25;16,25;0,908455882352941;20;8,17288631788045;0;0;100;4;3;4
0,1;NaN;63,75;13,75;1,04227941176471;17,5;7,21761389111521;0;11,25;88,75;5;3;4
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;4;4
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;4;4
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;4;4
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;4;4
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;4;4
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;5;4
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;5;4
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;5;4
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;5;4
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;5;4
1;100;53,75;3,75;0,616067728308826;12,5;13,0772863192906;0;0;100;1;1;5
1;100;46,25;3,75;0,465103384074591;22,5;7,35951178141895;0;0;100;2;1;5
1;90;88,75;38,75;0,505342042004672;10;8,27945075409632;0;0;100;3;1;5
1;91,25;65;15;0,513440229588093;13,75;10,6532792919841;0;0;100;4;1;5
1;100;60;10;0,567448329209859;12,5;12,3979467702365;0;0;100;5;1;5
0;NaN;100;50;0,919145212345829;0;47,5557740300668;0;0;100;1;2;5
0;NaN;100;50;NaN;0;120;0;0;100;2;2;5
0;NaN;60;10;0,999070882984597;1,25;81,5241840515431;0;0;100;3;2;5
0;NaN;21,25;28,75;0,238383336393199;1,25;28,8731485182549;0;0;100;4;2;5
0;NaN;100;50;NaN;0;120;0;0;100;5;2;5
0,5;NaN;100;50;NaN;0;120;0;0;100;1;3;5
0;NaN;41,25;8,75;0,225135143308762;1,25;56,0502402739121;0;0;100;2;3;5
0,25;NaN;20;30;0,359680686249703;1,25;108,703496288799;0;0;100;3;3;5
1;NaN;100;50;NaN;0;120;0;0;100;4;3;5
0,1;NaN;67,5;17,5;0,635436717406265;2,5;32,2713504607373;0;0;100;5;3;5
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;4;5
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;4;5
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;4;5
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;4;5
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;4;5
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;5;5
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;5;5
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;5;5
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;5;5
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;5;5
1;98,75;55;5;0,898784857718201;12,5;11,5383042555377;0;0;100;1;1;6
1;88,75;45;5;0,909777651737137;20;6,57666692775958;0;0;100;2;1;6
1;93,75;75;25;0,871317687605016;12,5;11,0887599338934;0;0;100;3;1;6
1;87,5;53,75;3,75;0,744216961785052;15;8,74113958752855;0;0;100;4;1;6
1;96,25;61,25;11,25;0,762604354919788;7,5;10,9389118266786;0;0;100;5;1;6
0;NaN;11,25;38,75;0,733519571565567;7,5;10,4886443410777;0;0;100;1;2;6
0;NaN;42,5;7,5;0,990524235491934;7,5;15,8399934946888;0;8,75;91,25;2;2;6
0;NaN;52,5;2,5;1,0892618737968;7,5;14,2345887486055;0;37,5;62,5;3;2;6
0;NaN;15;35;0,873564029154186;2,5;19,4789109191443;10;0;90;4;2;6
0;NaN;42,5;7,5;1,02095347577717;2,5;25,8470164119415;3,75;8,75;87,5;5;2;6
0,5;NaN;13,75;36,25;0,966708965342868;2,5;39,7114640322458;0;0;100;1;3;6
0;NaN;11,25;38,75;1,07248866975729;1,25;55,4461950638904;0;3,75;96,25;2;3;6
0,25;NaN;52,5;2,5;0,423118817657669;1,25;56,9447408764279;0;0;100;3;3;6
1;NaN;43,75;6,25;0,0925722164615037;1,25;52,4491034388152;0;0;100;4;3;6
0,1;NaN;56,25;6,25;0,914798554843201;3,75;37,4636453134394;0;0;100;5;3;6
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;4;6
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;4;6
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;4;6
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;4;6
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;4;6
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;5;6
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;5;6
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;5;6
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;5;6
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;5;6
1;97,5;53,75;3,75;0,938970588235294;10;14,4235946168223;0;0;100;1;1;7
1;100;46,25;3,75;0,745359850837909;22,5;6,49373956774683;0;0;100;2;1;7
1;96,25;82,5;32,5;0,721242984394157;15;9,11621131625998;0;0;100;3;1;7
1;78,75;67,5;17,5;0,636480610188899;11,25;10,9894054223408;0;0;100;4;1;7
1;47,5;47,5;2,5;0,697257429162357;21,25;6,52312300470496;0;0;100;5;1;7
0;NaN;33,75;16,25;0,714770468578093;13,75;10,6271546436227;0;0;100;1;2;7
0;NaN;65;15;0,919917335626161;16,25;9,10749249044196;0;0;100;2;2;7
0;NaN;83,75;33,75;0,782422421849465;17,5;5,03135435050636;0;0;100;3;2;7
0;NaN;73,75;23,75;1,05080213903743;11,25;10,4909090712686;0;0;100;4;2;7
0;NaN;57,5;7,5;0,871140535391988;11,25;12,1561327333747;0;0;100;5;2;7
0,5;58,75;46,25;3,75;0,855786407366504;13,75;10,081783158421;0;0;100;1;3;7
0;42,5;37,5;12,5;0,828390356681775;12,5;10,3406397530291;0;0;100;2;3;7
0,25;60;46,25;3,75;0,80601999481426;15;8,8669737012689;0;0;100;3;3;7
1;55;71,25;21,25;0,7271980622343;20;6,74389549110592;0;0;100;4;3;7
0,1;37,5;47,5;2,5;0,94971461552174;13,75;8,9918606548079;0;0;100;5;3;7
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;4;7
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;4;7
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;4;7
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;4;7
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;4;7
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;5;7
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;5;7
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;5;7
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;5;7
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;5;7
1;72,5;46,25;3,75;0,716225225931879;10;13,1124310593682;0;0;100;1;1;8
1;70;48,75;1,25;0,779954997489523;10;13,8617128341893;0;0;100;2;1;8
1;81,25;47,5;2,5;1,08803269486619;7,5;15,4137965106043;0;40;60;3;1;8
1;92,5;61,25;11,25;0,834135099368075;5;22,1038123572208;0;33,75;66,25;4;1;8
1;97,5;61,25;11,25;0,90816776799522;8,75;16,9123600602464;0;0;100;5;1;8
0;NaN;38,75;11,25;0,561301026884703;1,25;50,9579047444018;0;15;85;1;2;8
0;NaN;76,25;26,25;0,777933071525178;6,25;21,8819238020078;0;55;45;2;2;8
0;NaN;88,75;38,75;0,840482165911126;1,25;106,412095201545;0;0;100;3;2;8
0;NaN;35;15;1,00342796411008;8,75;14,6129285664093;0;52,5;47,5;4;2;8
0;NaN;20;30;0,870588235294118;5;18,4847301523811;0;57,5;42,5;5;2;8
0,5;76,25;56,25;6,25;1,02475638629581;17,5;8,4570739049279;0;21,25;78,75;1;3;8
0;63,75;62,5;12,5;0,945454545454545;13,75;10,6273011555596;0;51,25;48,75;2;3;8
0,25;66,25;66,25;16,25;0,892866055272482;13,75;9,7416927259296;0;40;60;3;3;8
0,1;50;41,25;8,75;0,7874475098386;11,25;9,80981645128575;0;38,75;61,25;4;3;8
1;85;58,75;8,75;0,990906872729342;8,75;12,9264768863297;0;17,5;82,5;5;3;8
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;4;8
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;4;8
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;4;8
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;4;8
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;4;8
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;5;8
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;5;8
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;5;8
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;5;8
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;5;8
1;100;53,75;3,75;0,795153899008093;12,5;11,5394285343857;0;0;100;1;1;9
1;100;46,25;3,75;0,578881441628213;22,5;6,49405069034696;0;0;100;2;1;9
1;100;78,75;28,75;0,591125126941838;15;9,11664808452553;0;0;100;3;1;9
1;100;56,25;6,25;0,552924828763327;15;8,61710572372962;0;0;100;4;1;9
1;100;60;10;0,55948744409143;12,5;10,9399777014306;0;0;100;5;1;9
0;NaN;98,75;48,75;1,32224387437611;1,25;118,384901552475;0;0;100;1;2;9
0;NaN;42,5;7,5;0,693783430814784;16,25;8,87598580286324;0;20;80;2;2;9
0;NaN;36,25;13,75;0,822729521834026;1,25;45,705563257601;0;12,5;87,5;3;2;9
0;NaN;80;30;0,725522147317488;13,75;8,99125834575757;0;11,25;88,75;4;2;9
0;NaN;43,75;6,25;0,583371356496198;16,25;5,18726443024475;0;6,25;93,75;5;2;9
0,5;81,25;56,25;6,25;0,587122410294254;15;8,99046493161177;0;0;100;1;3;9
0;60;75;25;0,600539552948185;5;16,7822012056753;0;2,5;97,5;2;3;9
0,25;70;58,75;8,75;0,775872768612563;15;9,11533250010638;0;10;90;3;3;9
1;100;36,25;13,75;0,666766891698543;21,25;6,87506141829135;0;0;100;4;3;9
0,1;76,25;93,75;43,75;1,21341895972407;2,5;39,7078867812853;0;0;100;5;3;9
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;4;9
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;4;9
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;4;9
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;4;9
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;4;9
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;5;9
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;5;9
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;5;9
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;5;9
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;5;9
1;93,75;52,5;2,5;0,865158371040724;16,25;8,76040725301865;0;0;100;1;1;10
1;98,75;27,5;22,5;0,88734156025158;10;13,6737277682808;0;0;100;2;1;10
1;100;51,25;1,25;0,777892973763595;10;13,2991050896977;0;0;100;3;1;10
1;100;56,25;6,25;0,798460493372075;10;11,0513690181995;0;0;100;4;1;10
1;98,75;62,5;12,5;0,803602373274196;10;14,7975958040299;0;0;100;5;1;10
0;NaN;45;5;0,658153972471191;1,25;53,9451202436208;0;0;100;1;2;10
0;NaN;23,75;26,25;0,64052484820857;1,25;91,4070093016909;0;0;100;2;2;10
0;NaN;97,5;47,5;1,3280606944508;1,25;116,881093861178;0;0;100;3;2;10
0;NaN;66,25;16,25;1,02836558198624;1,25;79,4192048031085;0;0;100;4;2;10
0;NaN;0;50;NaN;0;120;0;0;100;5;2;10
0,5;51,25;93,75;43,75;0,848282281065543;3,75;38,4665648700276;0;0;100;1;3;10
0;51,25;100;50;NaN;0;120;0;0;100;2;3;10
0,25;38,75;43,75;6,25;0,417284355350948;1,25;52,4544066409467;0;0;100;3;3;10
0,1;61,25;0;50;NaN;0;120;0;0;100;4;3;10
1;73,75;75;25;0,680734653529398;8,75;12,8459771365584;0;0;100;5;3;10
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;4;10
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;4;10
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;4;10
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;4;10
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;4;10
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;5;10
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;5;10
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;5;10
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;5;10
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;5;10
1;56,25;51,25;1,25;0,804056456158151;18,75;7,88977949795712;0;2,5;97,5;1;1;11
1;72,5;55;5;0,716915321165018;21,25;5,91733462346784;0;8,75;91,25;2;1;11
1;72,5;46,25;3,75;0,790928677007856;20;5,99223759338515;0;5;95;3;1;11
1;65;55;5;0,745310793364605;18,75;5,91733462346784;1,25;1,25;97,5;4;1;11
1;70;56,25;6,25;0,737744009175283;18,75;6,22877328786088;0;2,5;97,5;5;1;11
0;NaN;47,5;2,5;0,810623760164866;16,25;6,78746163361925;0;1,25;98,75;1;2;11
0;NaN;40;10;0,689617782771846;10;11,8383908752606;0;1,25;98,75;2;2;11
0;NaN;53,75;3,75;0,83300665503509;12,5;6,5560708961095;6,25;1,25;92,5;3;2;11
0;NaN;45;5;0,604554176412738;12,5;11,3888317280988;0;0;100;4;2;11
0;NaN;61,25;11,25;1,04544538928213;21,25;5,91919543763029;0;1,25;98,75;5;2;11
0,25;45;48,75;1,25;0,920647416402388;11,25;13,1555208428986;0;1,25;98,75;1;3;11
0,5;72,5;58,75;8,75;0,666900486626234;17,5;7,92185974807454;0;1,25;98,75;2;3;11
1;72,5;37,5;12,5;0,643034239397557;17,5;6,41123484115943;0;0;100;3;3;11
0;45;46,25;3,75;0,911776530198807;15;7,89331250573914;0;2,5;97,5;4;3;11
0,1;48,75;45;5;0,883075356654732;20;4,93332031608696;1,25;3,75;95;5;3;11
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;4;11
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;4;11
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;4;11
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;4;11
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;4;11
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;5;11
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;5;11
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;5;11
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;5;11
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;5;11
1;100;53,75;3,75;1,16844919786096;13,75;10,626490456219;0;0;100;1;1;12
1;63,75;66,25;16,25;1,00294117647059;12,5;10,1905318733998;0;0;100;2;1;12
1;58,75;83,75;33,75;0,92843137254902;7,5;17,9832915412937;0;0;100;3;1;12
1;82,5;48,75;1,25;0,835171745871991;11,25;9,65769360550958;0;0;100;4;1;12
1;53,75;71,25;21,25;1,04866310160428;13,75;10,490253399088;0;0;100;5;1;12
0;NaN;NaN;NaN;NaN;NaN;NaN;0;0;100;1;2;12
0;NaN;NaN;NaN;NaN;NaN;NaN;0;0;100;2;2;12
0;NaN;NaN;NaN;NaN;NaN;NaN;0;100;0;3;2;12
0;NaN;NaN;NaN;NaN;NaN;NaN;0;0;100;4;2;12
0;NaN;NaN;NaN;NaN;NaN;NaN;0;0;100;5;2;12
1;46,25;NaN;NaN;NaN;NaN;NaN;0;0;100;1;3;12
0,25;51,25;NaN;NaN;NaN;NaN;NaN;0;0;100;2;3;12
0;62,5;NaN;NaN;NaN;NaN;NaN;0;100;0;3;3;12
0,5;43,75;0;50;NaN;0;120;0;0;100;4;3;12
0,1;40;NaN;NaN;NaN;NaN;NaN;0;0;100;5;3;12
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;4;12
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;4;12
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;4;12
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;4;12
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;4;12
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;5;12
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2;5;12
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;5;12
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;5;12
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;5;12
1;100;68,75;18,75;0,668843865969076;18,75;6,59440085779705;0;0;100;1;1;13
1;100;52,5;2,5;0,697145627500551;16,25;9,10765153437004;0;0;100;2;1;13
1;98,75;30;20;0,778424026786896;11,25;11,9898197414492;0;0;100;3;1;13
1;100;40;10;0,814994283078898;11,25;12,6559208381963;0;0;100;4;1;13
1;97,5;50;0;0,786216260847473;17,5;6,10196183270181;0;0;100;5;1;13
0;NaN;75;25;0,917647058823529;1,25;29,9755411267524;0;0;100;1;2;13
0;NaN;47,5;2,5;0,905882352941176;6,25;22,1819004337968;0;0;100;2;2;13
0;NaN;40;10;1,06862745098039;15;9,86694895422268;0;0;100;3;2;13
0;NaN;47,5;2,5;0,998075550406645;21,25;5,99510822535049;0;0;100;4;2;13
0;NaN;33,75;16,25;0,793235294117647;22,5;5,92016937253361;0;0;100;5;2;13
0;25;67,5;17,5;1,05480139150717;10;13,6734873975669;0;0;100;1;3;13
1;90;72,5;22,5;0,647737509655671;15;8,36642607887652;0;0;100;2;3;13
